"","cod_ibge","localidades","periodos","pop","genero","faixa_etaria","faixa"
"2833",3531803,"Monte Mor",2016,1429,"M","50_a_54","50_a_54"
"2834",3531803,"Monte Mor",2017,1494,"M","50_a_54","50_a_54"
"2835",3531803,"Monte Mor",2018,1560,"M","50_a_54","50_a_54"
"2836",3531803,"Monte Mor",2019,1628,"M","50_a_54","50_a_54"
"2837",3531803,"Monte Mor",2020,1700,"M","50_a_54","50_a_54"
"2838",3531803,"Monte Mor",2021,1753,"M","50_a_54","50_a_54"
"2839",3531803,"Monte Mor",2000,746,"F","50_a_54","50_a_54"
"2840",3531803,"Monte Mor",2001,792,"F","50_a_54","50_a_54"
"2841",3531803,"Monte Mor",2002,840,"F","50_a_54","50_a_54"
"2842",3531803,"Monte Mor",2003,890,"F","50_a_54","50_a_54"
"2843",3531803,"Monte Mor",2004,939,"F","50_a_54","50_a_54"
"2844",3531803,"Monte Mor",2005,989,"F","50_a_54","50_a_54"
"2845",3531803,"Monte Mor",2006,1043,"F","50_a_54","50_a_54"
"2846",3531803,"Monte Mor",2007,1099,"F","50_a_54","50_a_54"
"2847",3531803,"Monte Mor",2008,1155,"F","50_a_54","50_a_54"
"2848",3531803,"Monte Mor",2009,1213,"F","50_a_54","50_a_54"
"2849",3531803,"Monte Mor",2010,1274,"F","50_a_54","50_a_54"
"2850",3531803,"Monte Mor",2011,1322,"F","50_a_54","50_a_54"
"2851",3531803,"Monte Mor",2012,1371,"F","50_a_54","50_a_54"
"2852",3531803,"Monte Mor",2013,1421,"F","50_a_54","50_a_54"
"2853",3531803,"Monte Mor",2014,1472,"F","50_a_54","50_a_54"
"2854",3531803,"Monte Mor",2015,1525,"F","50_a_54","50_a_54"
"2855",3531803,"Monte Mor",2016,1558,"F","50_a_54","50_a_54"
"2856",3531803,"Monte Mor",2017,1592,"F","50_a_54","50_a_54"
"2857",3531803,"Monte Mor",2018,1626,"F","50_a_54","50_a_54"
"2858",3531803,"Monte Mor",2019,1660,"F","50_a_54","50_a_54"
"2859",3531803,"Monte Mor",2020,1694,"F","50_a_54","50_a_54"
"2860",3531803,"Monte Mor",2021,1766,"F","50_a_54","50_a_54"
"2861",3531803,"Monte Mor",2000,580,"M","55_a_59","55_a_59"
"2862",3531803,"Monte Mor",2001,619,"M","55_a_59","55_a_59"
"2863",3531803,"Monte Mor",2002,660,"M","55_a_59","55_a_59"
"2864",3531803,"Monte Mor",2003,702,"M","55_a_59","55_a_59"
"2865",3531803,"Monte Mor",2004,745,"M","55_a_59","55_a_59"
"2866",3531803,"Monte Mor",2005,789,"M","55_a_59","55_a_59"
"2867",3531803,"Monte Mor",2006,835,"M","55_a_59","55_a_59"
"2868",3531803,"Monte Mor",2007,884,"M","55_a_59","55_a_59"
"2869",3531803,"Monte Mor",2008,935,"M","55_a_59","55_a_59"
"2870",3531803,"Monte Mor",2009,987,"M","55_a_59","55_a_59"
"2871",3531803,"Monte Mor",2010,1042,"M","55_a_59","55_a_59"
"2872",3531803,"Monte Mor",2011,1070,"M","55_a_59","55_a_59"
"2873",3531803,"Monte Mor",2012,1098,"M","55_a_59","55_a_59"
"2874",3531803,"Monte Mor",2013,1127,"M","55_a_59","55_a_59"
"2875",3531803,"Monte Mor",2014,1157,"M","55_a_59","55_a_59"
"2876",3531803,"Monte Mor",2015,1186,"M","55_a_59","55_a_59"
"2877",3531803,"Monte Mor",2016,1214,"M","55_a_59","55_a_59"
"2878",3531803,"Monte Mor",2017,1242,"M","55_a_59","55_a_59"
"2879",3531803,"Monte Mor",2018,1270,"M","55_a_59","55_a_59"
"2880",3531803,"Monte Mor",2019,1299,"M","55_a_59","55_a_59"
"2881",3531803,"Monte Mor",2020,1328,"M","55_a_59","55_a_59"
"2882",3531803,"Monte Mor",2021,1389,"M","55_a_59","55_a_59"
"2883",3531803,"Monte Mor",2000,531,"F","55_a_59","55_a_59"
"2884",3531803,"Monte Mor",2001,573,"F","55_a_59","55_a_59"
"2885",3531803,"Monte Mor",2002,616,"F","55_a_59","55_a_59"
"2886",3531803,"Monte Mor",2003,662,"F","55_a_59","55_a_59"
"2887",3531803,"Monte Mor",2004,709,"F","55_a_59","55_a_59"
"2888",3531803,"Monte Mor",2005,759,"F","55_a_59","55_a_59"
"2889",3531803,"Monte Mor",2006,812,"F","55_a_59","55_a_59"
"2890",3531803,"Monte Mor",2007,868,"F","55_a_59","55_a_59"
"2891",3531803,"Monte Mor",2008,926,"F","55_a_59","55_a_59"
"2892",3531803,"Monte Mor",2009,988,"F","55_a_59","55_a_59"
"2893",3531803,"Monte Mor",2010,1055,"F","55_a_59","55_a_59"
"2894",3531803,"Monte Mor",2011,1096,"F","55_a_59","55_a_59"
"2895",3531803,"Monte Mor",2012,1139,"F","55_a_59","55_a_59"
"2896",3531803,"Monte Mor",2013,1182,"F","55_a_59","55_a_59"
"2897",3531803,"Monte Mor",2014,1226,"F","55_a_59","55_a_59"
"2898",3531803,"Monte Mor",2015,1272,"F","55_a_59","55_a_59"
"2899",3531803,"Monte Mor",2016,1318,"F","55_a_59","55_a_59"
"2900",3531803,"Monte Mor",2017,1366,"F","55_a_59","55_a_59"
"2901",3531803,"Monte Mor",2018,1415,"F","55_a_59","55_a_59"
"2902",3531803,"Monte Mor",2019,1465,"F","55_a_59","55_a_59"
"2903",3531803,"Monte Mor",2020,1516,"F","55_a_59","55_a_59"
"2904",3531803,"Monte Mor",2021,1549,"F","55_a_59","55_a_59"
"2905",3531803,"Monte Mor",2000,438,"M","60_a_64","60_a_64"
"2906",3531803,"Monte Mor",2001,465,"M","60_a_64","60_a_64"
"2907",3531803,"Monte Mor",2002,494,"M","60_a_64","60_a_64"
"2908",3531803,"Monte Mor",2003,523,"M","60_a_64","60_a_64"
"2909",3531803,"Monte Mor",2004,553,"M","60_a_64","60_a_64"
"2910",3531803,"Monte Mor",2005,583,"M","60_a_64","60_a_64"
"2911",3531803,"Monte Mor",2006,614,"M","60_a_64","60_a_64"
"2912",3531803,"Monte Mor",2007,647,"M","60_a_64","60_a_64"
"2913",3531803,"Monte Mor",2008,681,"M","60_a_64","60_a_64"
"2914",3531803,"Monte Mor",2009,715,"M","60_a_64","60_a_64"
"2915",3531803,"Monte Mor",2010,751,"M","60_a_64","60_a_64"
"2916",3531803,"Monte Mor",2011,794,"M","60_a_64","60_a_64"
"2917",3531803,"Monte Mor",2012,838,"M","60_a_64","60_a_64"
"2918",3531803,"Monte Mor",2013,885,"M","60_a_64","60_a_64"
"2919",3531803,"Monte Mor",2014,935,"M","60_a_64","60_a_64"
"2920",3531803,"Monte Mor",2015,986,"M","60_a_64","60_a_64"
"2921",3531803,"Monte Mor",2016,1013,"M","60_a_64","60_a_64"
"2922",3531803,"Monte Mor",2017,1039,"M","60_a_64","60_a_64"
"2923",3531803,"Monte Mor",2018,1066,"M","60_a_64","60_a_64"
"2924",3531803,"Monte Mor",2019,1094,"M","60_a_64","60_a_64"
"2925",3531803,"Monte Mor",2020,1122,"M","60_a_64","60_a_64"
"2926",3531803,"Monte Mor",2021,1150,"M","60_a_64","60_a_64"
"2927",3531803,"Monte Mor",2000,453,"F","60_a_64","60_a_64"
"2928",3531803,"Monte Mor",2001,483,"F","60_a_64","60_a_64"
"2929",3531803,"Monte Mor",2002,515,"F","60_a_64","60_a_64"
"2930",3531803,"Monte Mor",2003,547,"F","60_a_64","60_a_64"
"2931",3531803,"Monte Mor",2004,580,"F","60_a_64","60_a_64"
"2932",3531803,"Monte Mor",2005,614,"F","60_a_64","60_a_64"
"2933",3531803,"Monte Mor",2006,650,"F","60_a_64","60_a_64"
"2934",3531803,"Monte Mor",2007,687,"F","60_a_64","60_a_64"
"2935",3531803,"Monte Mor",2008,726,"F","60_a_64","60_a_64"
"2936",3531803,"Monte Mor",2009,766,"F","60_a_64","60_a_64"
"2937",3531803,"Monte Mor",2010,809,"F","60_a_64","60_a_64"
"2938",3531803,"Monte Mor",2011,851,"F","60_a_64","60_a_64"
"2939",3531803,"Monte Mor",2012,894,"F","60_a_64","60_a_64"
"2940",3531803,"Monte Mor",2013,939,"F","60_a_64","60_a_64"
"2941",3531803,"Monte Mor",2014,987,"F","60_a_64","60_a_64"
"2942",3531803,"Monte Mor",2015,1036,"F","60_a_64","60_a_64"
"2943",3531803,"Monte Mor",2016,1076,"F","60_a_64","60_a_64"
"2944",3531803,"Monte Mor",2017,1116,"F","60_a_64","60_a_64"
"2945",3531803,"Monte Mor",2018,1158,"F","60_a_64","60_a_64"
"2946",3531803,"Monte Mor",2019,1200,"F","60_a_64","60_a_64"
"2947",3531803,"Monte Mor",2020,1244,"F","60_a_64","60_a_64"
"2948",3531803,"Monte Mor",2021,1290,"F","60_a_64","60_a_64"
"2949",3531803,"Monte Mor",2000,302,"M","65_a_69","65_a_69"
"2950",3531803,"Monte Mor",2001,324,"M","65_a_69","65_a_69"
"2951",3531803,"Monte Mor",2002,347,"M","65_a_69","65_a_69"
"2952",3531803,"Monte Mor",2003,372,"M","65_a_69","65_a_69"
"2953",3531803,"Monte Mor",2004,396,"M","65_a_69","65_a_69"
"2954",3531803,"Monte Mor",2005,422,"M","65_a_69","65_a_69"
"2955",3531803,"Monte Mor",2006,449,"M","65_a_69","65_a_69"
"2956",3531803,"Monte Mor",2007,477,"M","65_a_69","65_a_69"
"2957",3531803,"Monte Mor",2008,507,"M","65_a_69","65_a_69"
"2958",3531803,"Monte Mor",2009,538,"M","65_a_69","65_a_69"
"2959",3531803,"Monte Mor",2010,572,"M","65_a_69","65_a_69"
"2960",3531803,"Monte Mor",2011,594,"M","65_a_69","65_a_69"
"2961",3531803,"Monte Mor",2012,615,"M","65_a_69","65_a_69"
"2962",3531803,"Monte Mor",2013,638,"M","65_a_69","65_a_69"
"2963",3531803,"Monte Mor",2014,661,"M","65_a_69","65_a_69"
"2964",3531803,"Monte Mor",2015,684,"M","65_a_69","65_a_69"
"2965",3531803,"Monte Mor",2016,722,"M","65_a_69","65_a_69"
"2966",3531803,"Monte Mor",2017,764,"M","65_a_69","65_a_69"
"2967",3531803,"Monte Mor",2018,806,"M","65_a_69","65_a_69"
"2968",3531803,"Monte Mor",2019,851,"M","65_a_69","65_a_69"
"2969",3531803,"Monte Mor",2020,898,"M","65_a_69","65_a_69"
"2970",3531803,"Monte Mor",2021,924,"M","65_a_69","65_a_69"
"2971",3531803,"Monte Mor",2000,304,"F","65_a_69","65_a_69"
"2972",3531803,"Monte Mor",2001,324,"F","65_a_69","65_a_69"
"2973",3531803,"Monte Mor",2002,345,"F","65_a_69","65_a_69"
"2974",3531803,"Monte Mor",2003,367,"F","65_a_69","65_a_69"
"2975",3531803,"Monte Mor",2004,388,"F","65_a_69","65_a_69"
"2976",3531803,"Monte Mor",2005,410,"F","65_a_69","65_a_69"
"2977",3531803,"Monte Mor",2006,433,"F","65_a_69","65_a_69"
"2978",3531803,"Monte Mor",2007,457,"F","65_a_69","65_a_69"
"2979",3531803,"Monte Mor",2008,482,"F","65_a_69","65_a_69"
"2980",3531803,"Monte Mor",2009,508,"F","65_a_69","65_a_69"
"2981",3531803,"Monte Mor",2010,534,"F","65_a_69","65_a_69"
"2982",3531803,"Monte Mor",2011,576,"F","65_a_69","65_a_69"
"2983",3531803,"Monte Mor",2012,621,"F","65_a_69","65_a_69"
"2984",3531803,"Monte Mor",2013,669,"F","65_a_69","65_a_69"
"2985",3531803,"Monte Mor",2014,720,"F","65_a_69","65_a_69"
"2986",3531803,"Monte Mor",2015,775,"F","65_a_69","65_a_69"
"2987",3531803,"Monte Mor",2016,815,"F","65_a_69","65_a_69"
"2988",3531803,"Monte Mor",2017,855,"F","65_a_69","65_a_69"
"2989",3531803,"Monte Mor",2018,898,"F","65_a_69","65_a_69"
"2990",3531803,"Monte Mor",2019,943,"F","65_a_69","65_a_69"
"2991",3531803,"Monte Mor",2020,989,"F","65_a_69","65_a_69"
"2992",3531803,"Monte Mor",2021,1028,"F","65_a_69","65_a_69"
"2993",3531803,"Monte Mor",2000,223,"M","70_a_74","70_a_74"
"2994",3531803,"Monte Mor",2001,237,"M","70_a_74","70_a_74"
"2995",3531803,"Monte Mor",2002,251,"M","70_a_74","70_a_74"
"2996",3531803,"Monte Mor",2003,265,"M","70_a_74","70_a_74"
"2997",3531803,"Monte Mor",2004,279,"M","70_a_74","70_a_74"
"2998",3531803,"Monte Mor",2005,294,"M","70_a_74","70_a_74"
"2999",3531803,"Monte Mor",2006,310,"M","70_a_74","70_a_74"
"3000",3531803,"Monte Mor",2007,327,"M","70_a_74","70_a_74"
"3001",3531803,"Monte Mor",2008,344,"M","70_a_74","70_a_74"
"3002",3531803,"Monte Mor",2009,360,"M","70_a_74","70_a_74"
"3003",3531803,"Monte Mor",2010,378,"M","70_a_74","70_a_74"
"3004",3531803,"Monte Mor",2011,398,"M","70_a_74","70_a_74"
"3005",3531803,"Monte Mor",2012,421,"M","70_a_74","70_a_74"
"3006",3531803,"Monte Mor",2013,444,"M","70_a_74","70_a_74"
"3007",3531803,"Monte Mor",2014,467,"M","70_a_74","70_a_74"
"3008",3531803,"Monte Mor",2015,492,"M","70_a_74","70_a_74"
"3009",3531803,"Monte Mor",2016,511,"M","70_a_74","70_a_74"
"3010",3531803,"Monte Mor",2017,531,"M","70_a_74","70_a_74"
"3011",3531803,"Monte Mor",2018,551,"M","70_a_74","70_a_74"
"3012",3531803,"Monte Mor",2019,570,"M","70_a_74","70_a_74"
"3013",3531803,"Monte Mor",2020,592,"M","70_a_74","70_a_74"
"3014",3531803,"Monte Mor",2021,626,"M","70_a_74","70_a_74"
"3015",3531803,"Monte Mor",2000,249,"F","70_a_74","70_a_74"
"3016",3531803,"Monte Mor",2001,262,"F","70_a_74","70_a_74"
"3017",3531803,"Monte Mor",2002,275,"F","70_a_74","70_a_74"
"3018",3531803,"Monte Mor",2003,288,"F","70_a_74","70_a_74"
"3019",3531803,"Monte Mor",2004,302,"F","70_a_74","70_a_74"
"3020",3531803,"Monte Mor",2005,316,"F","70_a_74","70_a_74"
"3021",3531803,"Monte Mor",2006,329,"F","70_a_74","70_a_74"
"3022",3531803,"Monte Mor",2007,344,"F","70_a_74","70_a_74"
"3023",3531803,"Monte Mor",2008,359,"F","70_a_74","70_a_74"
"3024",3531803,"Monte Mor",2009,373,"F","70_a_74","70_a_74"
"3025",3531803,"Monte Mor",2010,390,"F","70_a_74","70_a_74"
"3026",3531803,"Monte Mor",2011,409,"F","70_a_74","70_a_74"
"3027",3531803,"Monte Mor",2012,430,"F","70_a_74","70_a_74"
"3028",3531803,"Monte Mor",2013,450,"F","70_a_74","70_a_74"
"3029",3531803,"Monte Mor",2014,471,"F","70_a_74","70_a_74"
"3030",3531803,"Monte Mor",2015,494,"F","70_a_74","70_a_74"
"3031",3531803,"Monte Mor",2016,532,"F","70_a_74","70_a_74"
"3032",3531803,"Monte Mor",2017,574,"F","70_a_74","70_a_74"
"3033",3531803,"Monte Mor",2018,618,"F","70_a_74","70_a_74"
"3034",3531803,"Monte Mor",2019,666,"F","70_a_74","70_a_74"
"3035",3531803,"Monte Mor",2020,716,"F","70_a_74","70_a_74"
"3036",3531803,"Monte Mor",2021,754,"F","70_a_74","70_a_74"
"3037",3531803,"Monte Mor",2000,250,"M","75 e mais","75 e mais"
"3038",3531803,"Monte Mor",2001,266,"M","75 e mais","75 e mais"
"3039",3531803,"Monte Mor",2002,282,"M","75 e mais","75 e mais"
"3040",3531803,"Monte Mor",2003,300,"M","75 e mais","75 e mais"
"3041",3531803,"Monte Mor",2004,317,"M","75 e mais","75 e mais"
"3042",3531803,"Monte Mor",2005,335,"M","75 e mais","75 e mais"
"3043",3531803,"Monte Mor",2006,354,"M","75 e mais","75 e mais"
"3044",3531803,"Monte Mor",2007,373,"M","75 e mais","75 e mais"
"3045",3531803,"Monte Mor",2008,393,"M","75 e mais","75 e mais"
"3046",3531803,"Monte Mor",2009,415,"M","75 e mais","75 e mais"
"3047",3531803,"Monte Mor",2010,439,"M","75 e mais","75 e mais"
"3048",3531803,"Monte Mor",2011,455,"M","75 e mais","75 e mais"
"3049",3531803,"Monte Mor",2012,473,"M","75 e mais","75 e mais"
"3050",3531803,"Monte Mor",2013,490,"M","75 e mais","75 e mais"
"3051",3531803,"Monte Mor",2014,507,"M","75 e mais","75 e mais"
"3052",3531803,"Monte Mor",2015,526,"M","75 e mais","75 e mais"
"3053",3531803,"Monte Mor",2016,552,"M","75 e mais","75 e mais"
"3054",3531803,"Monte Mor",2017,580,"M","75 e mais","75 e mais"
"3055",3531803,"Monte Mor",2018,609,"M","75 e mais","75 e mais"
"3056",3531803,"Monte Mor",2019,639,"M","75 e mais","75 e mais"
"3057",3531803,"Monte Mor",2020,669,"M","75 e mais","75 e mais"
"3058",3531803,"Monte Mor",2021,699,"M","75 e mais","75 e mais"
"3059",3531803,"Monte Mor",2000,325,"F","75 e mais","75 e mais"
"3060",3531803,"Monte Mor",2001,348,"F","75 e mais","75 e mais"
"3061",3531803,"Monte Mor",2002,372,"F","75 e mais","75 e mais"
"3062",3531803,"Monte Mor",2003,398,"F","75 e mais","75 e mais"
"3063",3531803,"Monte Mor",2004,424,"F","75 e mais","75 e mais"
"3064",3531803,"Monte Mor",2005,451,"F","75 e mais","75 e mais"
"3065",3531803,"Monte Mor",2006,479,"F","75 e mais","75 e mais"
"3066",3531803,"Monte Mor",2007,509,"F","75 e mais","75 e mais"
"3067",3531803,"Monte Mor",2008,539,"F","75 e mais","75 e mais"
"3068",3531803,"Monte Mor",2009,571,"F","75 e mais","75 e mais"
"3069",3531803,"Monte Mor",2010,606,"F","75 e mais","75 e mais"
"3070",3531803,"Monte Mor",2011,624,"F","75 e mais","75 e mais"
"3071",3531803,"Monte Mor",2012,642,"F","75 e mais","75 e mais"
"3072",3531803,"Monte Mor",2013,659,"F","75 e mais","75 e mais"
"3073",3531803,"Monte Mor",2014,678,"F","75 e mais","75 e mais"
"3074",3531803,"Monte Mor",2015,696,"F","75 e mais","75 e mais"
"3075",3531803,"Monte Mor",2016,725,"F","75 e mais","75 e mais"
"3076",3531803,"Monte Mor",2017,753,"F","75 e mais","75 e mais"
"3077",3531803,"Monte Mor",2018,783,"F","75 e mais","75 e mais"
"3078",3531803,"Monte Mor",2019,814,"F","75 e mais","75 e mais"
"3079",3531803,"Monte Mor",2020,845,"F","75 e mais","75 e mais"
"3080",3531803,"Monte Mor",2021,898,"F","75 e mais","75 e mais"
"3081",3532009,"Morungaba",2000,498,"F","15_a_19","15_a_19"
"3082",3532009,"Morungaba",2001,499,"F","15_a_19","15_a_19"
"3083",3532009,"Morungaba",2002,501,"F","15_a_19","15_a_19"
"3084",3532009,"Morungaba",2003,501,"F","15_a_19","15_a_19"
"3085",3532009,"Morungaba",2004,500,"F","15_a_19","15_a_19"
"3086",3532009,"Morungaba",2005,499,"F","15_a_19","15_a_19"
"3087",3532009,"Morungaba",2006,497,"F","15_a_19","15_a_19"
"3088",3532009,"Morungaba",2007,496,"F","15_a_19","15_a_19"
"3089",3532009,"Morungaba",2008,494,"F","15_a_19","15_a_19"
"3090",3532009,"Morungaba",2009,492,"F","15_a_19","15_a_19"
"3091",3532009,"Morungaba",2010,490,"F","15_a_19","15_a_19"
"3092",3532009,"Morungaba",2011,494,"F","15_a_19","15_a_19"
"3093",3532009,"Morungaba",2012,500,"F","15_a_19","15_a_19"
"3094",3532009,"Morungaba",2013,503,"F","15_a_19","15_a_19"
"3095",3532009,"Morungaba",2014,508,"F","15_a_19","15_a_19"
"3096",3532009,"Morungaba",2015,512,"F","15_a_19","15_a_19"
"3097",3532009,"Morungaba",2016,494,"F","15_a_19","15_a_19"
"3098",3532009,"Morungaba",2017,477,"F","15_a_19","15_a_19"
"3099",3532009,"Morungaba",2018,459,"F","15_a_19","15_a_19"
"3100",3532009,"Morungaba",2019,443,"F","15_a_19","15_a_19"
"3101",3532009,"Morungaba",2020,427,"F","15_a_19","15_a_19"
"3102",3532009,"Morungaba",2021,423,"F","15_a_19","15_a_19"
"3103",3532009,"Morungaba",2000,505,"M","15_a_19","15_a_19"
"3104",3532009,"Morungaba",2001,507,"M","15_a_19","15_a_19"
"3105",3532009,"Morungaba",2002,508,"M","15_a_19","15_a_19"
"3106",3532009,"Morungaba",2003,508,"M","15_a_19","15_a_19"
"3107",3532009,"Morungaba",2004,507,"M","15_a_19","15_a_19"
"3108",3532009,"Morungaba",2005,506,"M","15_a_19","15_a_19"
"3109",3532009,"Morungaba",2006,504,"M","15_a_19","15_a_19"
"3110",3532009,"Morungaba",2007,503,"M","15_a_19","15_a_19"
"3111",3532009,"Morungaba",2008,501,"M","15_a_19","15_a_19"
"3112",3532009,"Morungaba",2009,499,"M","15_a_19","15_a_19"
"3113",3532009,"Morungaba",2010,496,"M","15_a_19","15_a_19"
"3114",3532009,"Morungaba",2011,500,"M","15_a_19","15_a_19"
"3115",3532009,"Morungaba",2012,504,"M","15_a_19","15_a_19"
"3116",3532009,"Morungaba",2013,507,"M","15_a_19","15_a_19"
"3117",3532009,"Morungaba",2014,510,"M","15_a_19","15_a_19"
"3118",3532009,"Morungaba",2015,513,"M","15_a_19","15_a_19"
"3119",3532009,"Morungaba",2016,499,"M","15_a_19","15_a_19"
"3120",3532009,"Morungaba",2017,486,"M","15_a_19","15_a_19"
"3121",3532009,"Morungaba",2018,472,"M","15_a_19","15_a_19"
"3122",3532009,"Morungaba",2019,458,"M","15_a_19","15_a_19"
"3123",3532009,"Morungaba",2020,445,"M","15_a_19","15_a_19"
"3124",3532009,"Morungaba",2021,435,"M","15_a_19","15_a_19"
"3125",3532009,"Morungaba",2000,470,"M","10_a_14","10_a_14"
"3126",3532009,"Morungaba",2001,475,"M","10_a_14","10_a_14"
"3127",3532009,"Morungaba",2002,480,"M","10_a_14","10_a_14"
"3128",3532009,"Morungaba",2003,484,"M","10_a_14","10_a_14"
"3129",3532009,"Morungaba",2004,488,"M","10_a_14","10_a_14"
"3130",3532009,"Morungaba",2005,491,"M","10_a_14","10_a_14"
"3131",3532009,"Morungaba",2006,493,"M","10_a_14","10_a_14"
"3132",3532009,"Morungaba",2007,496,"M","10_a_14","10_a_14"
"3133",3532009,"Morungaba",2008,498,"M","10_a_14","10_a_14"
"3134",3532009,"Morungaba",2009,500,"M","10_a_14","10_a_14"
"3135",3532009,"Morungaba",2010,498,"M","10_a_14","10_a_14"
"3136",3532009,"Morungaba",2011,484,"M","10_a_14","10_a_14"
"3137",3532009,"Morungaba",2012,472,"M","10_a_14","10_a_14"
"3138",3532009,"Morungaba",2013,460,"M","10_a_14","10_a_14"
"3139",3532009,"Morungaba",2014,446,"M","10_a_14","10_a_14"
"3140",3532009,"Morungaba",2015,434,"M","10_a_14","10_a_14"
"3141",3532009,"Morungaba",2016,425,"M","10_a_14","10_a_14"
"3142",3532009,"Morungaba",2017,416,"M","10_a_14","10_a_14"
"3143",3532009,"Morungaba",2018,407,"M","10_a_14","10_a_14"
"3144",3532009,"Morungaba",2019,398,"M","10_a_14","10_a_14"
"3145",3532009,"Morungaba",2020,389,"M","10_a_14","10_a_14"
"3146",3532009,"Morungaba",2021,402,"M","10_a_14","10_a_14"
"3147",3532009,"Morungaba",2000,453,"F","10_a_14","10_a_14"
"3148",3532009,"Morungaba",2001,459,"F","10_a_14","10_a_14"
"3149",3532009,"Morungaba",2002,465,"F","10_a_14","10_a_14"
"3150",3532009,"Morungaba",2003,470,"F","10_a_14","10_a_14"
"3151",3532009,"Morungaba",2004,474,"F","10_a_14","10_a_14"
"3152",3532009,"Morungaba",2005,479,"F","10_a_14","10_a_14"
"3153",3532009,"Morungaba",2006,482,"F","10_a_14","10_a_14"
"3154",3532009,"Morungaba",2007,486,"F","10_a_14","10_a_14"
"3155",3532009,"Morungaba",2008,489,"F","10_a_14","10_a_14"
"3156",3532009,"Morungaba",2009,492,"F","10_a_14","10_a_14"
"3157",3532009,"Morungaba",2010,496,"F","10_a_14","10_a_14"
"3158",3532009,"Morungaba",2011,479,"F","10_a_14","10_a_14"
"3159",3532009,"Morungaba",2012,463,"F","10_a_14","10_a_14"
"3160",3532009,"Morungaba",2013,446,"F","10_a_14","10_a_14"
"3161",3532009,"Morungaba",2014,430,"F","10_a_14","10_a_14"
"3162",3532009,"Morungaba",2015,415,"F","10_a_14","10_a_14"
"3163",3532009,"Morungaba",2016,412,"F","10_a_14","10_a_14"
"3164",3532009,"Morungaba",2017,410,"F","10_a_14","10_a_14"
"3165",3532009,"Morungaba",2018,407,"F","10_a_14","10_a_14"
"3166",3532009,"Morungaba",2019,404,"F","10_a_14","10_a_14"
"3167",3532009,"Morungaba",2020,401,"F","10_a_14","10_a_14"
"3168",3532009,"Morungaba",2021,407,"F","10_a_14","10_a_14"
"3169",3532009,"Morungaba",2000,530,"M","20_a_24","20_a_24"
"3170",3532009,"Morungaba",2001,534,"M","20_a_24","20_a_24"
"3171",3532009,"Morungaba",2002,537,"M","20_a_24","20_a_24"
"3172",3532009,"Morungaba",2003,539,"M","20_a_24","20_a_24"
"3173",3532009,"Morungaba",2004,540,"M","20_a_24","20_a_24"
"3174",3532009,"Morungaba",2005,541,"M","20_a_24","20_a_24"
"3175",3532009,"Morungaba",2006,542,"M","20_a_24","20_a_24"
"3176",3532009,"Morungaba",2007,542,"M","20_a_24","20_a_24"
"3177",3532009,"Morungaba",2008,543,"M","20_a_24","20_a_24"
"3178",3532009,"Morungaba",2009,542,"M","20_a_24","20_a_24"
"3179",3532009,"Morungaba",2010,540,"M","20_a_24","20_a_24"
"3180",3532009,"Morungaba",2011,538,"M","20_a_24","20_a_24"
"3181",3532009,"Morungaba",2012,535,"M","20_a_24","20_a_24"
"3182",3532009,"Morungaba",2013,532,"M","20_a_24","20_a_24"
"3183",3532009,"Morungaba",2014,529,"M","20_a_24","20_a_24"
"3184",3532009,"Morungaba",2015,525,"M","20_a_24","20_a_24"
"3185",3532009,"Morungaba",2016,528,"M","20_a_24","20_a_24"
"3186",3532009,"Morungaba",2017,531,"M","20_a_24","20_a_24"
"3187",3532009,"Morungaba",2018,533,"M","20_a_24","20_a_24"
"3188",3532009,"Morungaba",2019,535,"M","20_a_24","20_a_24"
"3189",3532009,"Morungaba",2020,537,"M","20_a_24","20_a_24"
"3190",3532009,"Morungaba",2021,521,"M","20_a_24","20_a_24"
"3191",3532009,"Morungaba",2000,469,"F","20_a_24","20_a_24"
"3192",3532009,"Morungaba",2001,474,"F","20_a_24","20_a_24"
"3193",3532009,"Morungaba",2002,479,"F","20_a_24","20_a_24"
"3194",3532009,"Morungaba",2003,483,"F","20_a_24","20_a_24"
"3195",3532009,"Morungaba",2004,487,"F","20_a_24","20_a_24"
"3196",3532009,"Morungaba",2005,490,"F","20_a_24","20_a_24"
"3197",3532009,"Morungaba",2006,492,"F","20_a_24","20_a_24"
"3198",3532009,"Morungaba",2007,496,"F","20_a_24","20_a_24"
"3199",3532009,"Morungaba",2008,499,"F","20_a_24","20_a_24"
"3200",3532009,"Morungaba",2009,502,"F","20_a_24","20_a_24"
"3201",3532009,"Morungaba",2010,504,"F","20_a_24","20_a_24"
"3202",3532009,"Morungaba",2011,507,"F","20_a_24","20_a_24"
"3203",3532009,"Morungaba",2012,511,"F","20_a_24","20_a_24"
"3204",3532009,"Morungaba",2013,515,"F","20_a_24","20_a_24"
"3205",3532009,"Morungaba",2014,517,"F","20_a_24","20_a_24"
"3206",3532009,"Morungaba",2015,520,"F","20_a_24","20_a_24"
"3207",3532009,"Morungaba",2016,524,"F","20_a_24","20_a_24"
"3208",3532009,"Morungaba",2017,528,"F","20_a_24","20_a_24"
"3209",3532009,"Morungaba",2018,531,"F","20_a_24","20_a_24"
"3210",3532009,"Morungaba",2019,534,"F","20_a_24","20_a_24"
"3211",3532009,"Morungaba",2020,538,"F","20_a_24","20_a_24"
